bike_station_name,poi_name,distance,latitude,longitude
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Louis Vuitton,321,49.284199,-123.116367
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Joe Fortes Seafood & Chop House,344,49.284956,-123.124545
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Le Crocodile Restaurant,351,49.282578,-123.125234
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Pizza Garden,339,49.28019,-123.120974
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Japadog,367,49.280189,-123.118297
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Cafe Medina,397,49.280498,-123.116863
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Shizen Ya,391,49.280725,-123.124913
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Muji 無印良品,407,49.285368,-123.12531
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Red Robin Gourmet Burgers,375,49.284591,-123.125081
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,MarketPlace IGA,328,49.282213,-123.124878
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Aritzia,389,49.284745,-123.125257
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Vogue Theatre,387,49.279711,-123.121501
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Pallet Coffee Roasters,439,49.279891,-123.123788
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Breka Bakery & Café,483,49.285619,-123.114947
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Nero Belgian Waffle Bar,541,49.278311,-123.122111
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Homer St. Cafe and Bar,537,49.278455,-123.11823
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Vancouver Public Library,563,49.279525,-123.115401
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Breka Bakery & Cafe,562,49.285765,-123.127128
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,The Poke Guy,618,49.283786,-123.112032
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Vancouver Lookout,613,49.284527,-123.112339
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Konbiniya,624,49.286326,-123.127825
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Lupo Restaurant & Vinoteca,611,49.278151,-123.117231
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Botanist,630,49.288198,-123.116627
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,The Templeton,612,49.278491,-123.124398
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Queen Elizabeth Theatre,655,49.280353,-123.112713
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Pacific Cinematheque Pacifique,655,49.278569,-123.12627
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Nelson Park,635,49.282743,-123.129466
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Steamworks Brewing Co,690,49.284949,-123.110915
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,The Magnet,693,49.282484,-123.111029
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Miku,726,49.286766,-123.112205
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Cactus Club Cafe,723,49.289603,-123.118045
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,La Taqueria,732,49.282983,-123.110585
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,Jack Poole Plaza,744,49.289763,-123.117572
Dunsmuir & Beatty,Chambar,18,49.280213,-123.1097
Dunsmuir & Beatty,Jam Cafe,74,49.280306,-123.109627
Dunsmuir & Beatty,Dirty Apron Cooking School,116,49.280599,-123.109246
Dunsmuir & Beatty,Queen Elizabeth Theatre,193,49.280353,-123.112713
Dunsmuir & Beatty,Rogers Arena,229,49.277856,-123.108688
Dunsmuir & Beatty,Nemesis Coffee,314,49.282787,-123.110244
Dunsmuir & Beatty,Meat & Bread,323,49.282674,-123.109342
Dunsmuir & Beatty,The Magnet,308,49.282484,-123.111029
Dunsmuir & Beatty,La Taqueria,362,49.282983,-123.110585
Dunsmuir & Beatty,Vancouver Public Library,381,49.279525,-123.115401
Dunsmuir & Beatty,Revolver,385,49.283261,-123.109473
Dunsmuir & Beatty,BC Place,462,49.275654,-123.1112
Dunsmuir & Beatty,The Poke Guy,467,49.283786,-123.112032
Dunsmuir & Beatty,Cafe Medina,494,49.280498,-123.116863
Dunsmuir & Beatty,Pidgin,484,49.281822,-123.10406
Dunsmuir & Beatty,Pourhouse Restaurant,512,49.284105,-123.108409
Dunsmuir & Beatty,Nelson the Seagull,504,49.282251,-123.104519
Dunsmuir & Beatty,East Van Roasters,489,49.282194,-123.104514
Dunsmuir & Beatty,Gastown Steam Clock,520,49.284511,-123.10893
Dunsmuir & Beatty,Gringo,512,49.283244,-123.105171
Dunsmuir & Beatty,Gotham Steakhouse & Cocktail Bar,536,49.282814,-123.115925
Dunsmuir & Beatty,Tacofino,523,49.282729,-123.104884
Dunsmuir & Beatty,MeeT in Gastown,550,49.283275,-123.104849
Dunsmuir & Beatty,Lupo Restaurant & Vinoteca,557,49.278151,-123.117231
Dunsmuir & Beatty,Vancouver Lookout,563,49.284527,-123.112339
Dunsmuir & Beatty,Passione Gelato,560,49.275818,-123.113868
Dunsmuir & Beatty,John Fluevog Boots & Shoes Ltd,551,49.283836,-123.105546
Dunsmuir & Beatty,Honey Salt,559,49.275175,-123.11284
Dunsmuir & Beatty,L'Abattoir,573,49.283115,-123.10443
Dunsmuir & Beatty,The Keg Steakhouse + Bar,607,49.283447,-123.116466
Dunsmuir & Beatty,Neighbour,563,49.283424,-123.104781
Dunsmuir & Beatty,Japadog,590,49.280189,-123.118297
Dunsmuir & Beatty,Steamworks Brewing Co,601,49.284949,-123.110915
Dunsmuir & Beatty,Homer St. Cafe and Bar,610,49.278455,-123.11823
Dunsmuir & Beatty,Guilt & Co,595,49.283579,-123.104064
Dunsmuir & Beatty,The Lamplighter Public House,524,49.283739,-123.106268
Dunsmuir & Beatty,Chinatown BBQ,636,49.280546,-123.101453
Dunsmuir & Beatty,Birds & the Beets,671,49.283383,-123.10283
Dunsmuir & Beatty,Louis Vuitton,659,49.284199,-123.116367
Dunsmuir & Beatty,Bao Bei,693,49.279609,-123.100805
Dunsmuir & Beatty,Sephora,701,49.283972,-123.11724
Dunsmuir & Beatty,Union Market,710,49.281225,-123.100618
Dunsmuir & Beatty,Soft Peaks Ice Cream,614,49.283681,-123.103586
Dunsmuir & Beatty,Cooper's Park,738,49.273486,-123.114075
Dunsmuir & Beatty,Commodore Ballroom,757,49.280556,-123.12045
Dunsmuir & Beatty,Breka Bakery & Café,737,49.285619,-123.114947
Dunsmuir & Beatty,Tacofino,765,49.276488,-123.119685
Dunsmuir & Beatty,Hawksworth Restaurant,784,49.283302,-123.11938
Dunsmuir & Beatty,Miku,784,49.286766,-123.112205
Dunsmuir & Beatty,Creekside Park,784,49.274585,-123.102893
Robson & Granville,Commodore Ballroom,95,49.280556,-123.12045
Robson & Granville,Vancouver Art Gallery,149,49.282925,-123.12041
Robson & Granville,Pizza Garden,159,49.28019,-123.120974
Robson & Granville,Hawksworth Restaurant,211,49.283302,-123.11938
Robson & Granville,Japadog,191,49.280189,-123.118297
Robson & Granville,Cafe Medina,257,49.280498,-123.116863
Robson & Granville,Vogue Theatre,217,49.279711,-123.121501
Robson & Granville,Robson Square,262,49.28192690460857,-123.12191866551571
Robson & Granville,Lululemon Athletica,265,49.283016,-123.122756
Robson & Granville,JOEY Burrard,288,49.282707,-123.123298
Robson & Granville,Scotiabank,302,49.287714,-123.115126
Robson & Granville,Shizen Ya,330,49.280725,-123.124913
Robson & Granville,Gotham Steakhouse & Cocktail Bar,340,49.282814,-123.115925
Robson & Granville,Pallet Coffee Roasters,321,49.279891,-123.123788
Robson & Granville,The Keg Steakhouse + Bar,345,49.283447,-123.116466
Robson & Granville,Sephora,355,49.283972,-123.11724
Robson & Granville,Homer St. Cafe and Bar,346,49.278455,-123.11823
Robson & Granville,Japa Dog,323,49.282197,-123.124147
Robson & Granville,Nero Belgian Waffle Bar,366,49.278311,-123.122111
Robson & Granville,Indigo - Robson,375,49.28403,-123.123492
Robson & Granville,Le Crocodile Restaurant,397,49.282578,-123.125234
Robson & Granville,Vancouver Public Library,413,49.279525,-123.115401
Robson & Granville,Louis Vuitton,401,49.284199,-123.116367
Robson & Granville,MarketPlace IGA,345,49.282213,-123.124878
Robson & Granville,Thierry,429,49.284766,-123.122662
Robson & Granville,Lupo Restaurant & Vinoteca,424,49.278151,-123.117231
Robson & Granville,Sephora,408,49.284189,-123.123911
Robson & Granville,Coast Restaurant,430,49.284719,-123.123145
Robson & Granville,Cactus Club Cafe Bentall 5,469,49.285532,-123.118834
Robson & Granville,Joe Fortes Seafood & Chop House,499,49.284956,-123.124545
Robson & Granville,The Templeton,473,49.278491,-123.124398
Robson & Granville,49th Parallel Café & Lucky's Doughnuts - THURLOW,529,49.286052,-123.122935
Robson & Granville,Red Robin Gourmet Burgers,506,49.284591,-123.125081
Robson & Granville,Queen Elizabeth Theatre,552,49.280353,-123.112713
Robson & Granville,Muji 無印良品,559,49.285368,-123.12531
Robson & Granville,Pacific Cinematheque Pacifique,543,49.278569,-123.12627
Robson & Granville,Tacofino,566,49.276488,-123.119685
Robson & Granville,The Keg Steakhouse + Bar - Yaletown,544,49.27671,-123.11946
Robson & Granville,Aritzia,529,49.284745,-123.125257
Robson & Granville,Blue Water Cafe + Raw Bar,597,49.276123,-123.121114
Robson & Granville,Breka Bakery & Café,590,49.285619,-123.114947
Robson & Granville,The Poke Guy,637,49.283786,-123.112032
Robson & Granville,Vancity Theatre,614,49.27705,-123.124843
Robson & Granville,Angus T,626,49.275871,-123.119875
Robson & Granville,Vancouver Lookout,661,49.284527,-123.112339
Robson & Granville,The Magnet,666,49.282484,-123.111029
Robson & Granville,Minami Restaurant,687,49.275269,-123.120797
Robson & Granville,Breka Bakery & Cafe,667,49.278414,-123.12788
Robson & Granville,Nando's,656,49.277864,-123.12767
Robson & Granville,Fritz European Fry House,654,49.277256,-123.126564
4th & Commercial,Prado Cafe,32,49.267213,-123.069492
4th & Commercial,Kishimoto Japanese Kitchen + Sushi Bar,36,49.26661,-123.069522
4th & Commercial,Rinconcito Salvadoreno Restaurant,55,49.266554,-123.069517
4th & Commercial,Siddharthas Indian Kitchen,55,49.266554,-123.069517
4th & Commercial,Elephant Garden Creamery,100,49.266136,-123.069401
4th & Commercial,Grounds For Coffee,94,49.266193,-123.069406
4th & Commercial,La Grotta Del Formaggio,205,49.268804,-123.06987
4th & Commercial,Fratelli Bakery,210,49.268861,-123.069875
4th & Commercial,Grandview Lanes,179,49.265261,-123.069895
4th & Commercial,Calabria Bar,216,49.268974,-123.069885
4th & Commercial,Jj Bean House of Coffee,219,49.264932,-123.069461
4th & Commercial,Jamjar,282,49.264442,-123.069501
4th & Commercial,La Mezcaleria,350,49.270076,-123.06941
4th & Commercial,St. Augustine's,360,49.263783,-123.069526
4th & Commercial,Sopra Sotto,460,49.27109,-123.069252
4th & Commercial,Rio Theatre,535,49.262048,-123.070353
4th & Commercial,Tandoori Palace,522,49.271667,-123.069788
4th & Commercial,Ginger Sushi,522,49.271667,-123.069788
4th & Commercial,Uncle Fatih's Pizza,520,49.262476,-123.070064
4th & Commercial,Gorilla Surplus,623,49.262154,-123.074337
4th & Commercial,Grandview Park,724,49.273546,-123.070434
4th & Commercial,Havana,747,49.273731,-123.069395
4th & Commercial,Biercraft,773,49.274082,-123.069911
4th & Commercial,Turk's on the Drive,706,49.273268,-123.069761
4th & Commercial,The Burrow,800,49.259684,-123.06999
4th & Commercial,Via Tevere Pizzeria,827,49.273873,-123.065512
4th & Commercial,Strange Fellows Brewing,828,49.272444,-123.077805
4th & Commercial,Sula Indian Restaurant,832,49.274442,-123.069131
4th & Commercial,The Lunch Lady,890,49.274972,-123.069257
4th & Commercial,Seasons Bakery,897,49.258897,-123.070167
4th & Commercial,Able Care Speech Clinic,610,49.267568,-123.061571
4th & Commercial,China Creek Park,903,49.262914,-123.080729
4th & Commercial,Blenz Coffee,850,49.26399,-123.08082
4th & Commercial,China Creek Skate Park,822,49.262151,-123.078555
4th & Commercial,Our Lady of Fatima Portuguese,953,49.259018,-123.074882
4th & Commercial,Dr. Jiwani,964,49.268919,-123.05698
4th & Commercial,Praise International Church,970,49.258848,-123.074868
4th & Commercial,Natural Therapeutics Health Centre Inc,972,49.268765,-123.056804
4th & Commercial,Payless Garage Doors Vancouver,993,49.269671,-123.056881
8th & Scotia,La Petite Cuillere,39,49.263551,-123.099764
8th & Scotia,Pulpfiction Books,103,49.263494,-123.100651
8th & Scotia,AJ's Brooklyn Pizza Joint,105,49.262989,-123.098175
8th & Scotia,Hime Japanese Restaurant,82,49.262963,-123.09874
8th & Scotia,Main Street Brewing Co,113,49.264745,-123.099216
8th & Scotia,Dude Chilling Park,177,49.263472,-123.096107
8th & Scotia,Sushiyama,170,49.262968,-123.0972
8th & Scotia,Cartems Donuterie,238,49.265642,-123.100591
8th & Scotia,The Cascade Room,235,49.261744,-123.100746
8th & Scotia,Brassneck Brewery,255,49.265811,-123.100605
8th & Scotia,Sing Sing Beer Bar,350,49.260652,-123.100815
8th & Scotia,Elysian Coffee,429,49.264531,-123.105038
8th & Scotia,33 Acres Brewing Co,442,49.263877,-123.105307
8th & Scotia,Kranky Cafe,398,49.267206,-123.09975
8th & Scotia,33 Brewing Experiment,464,49.263903,-123.105634
8th & Scotia,R & B Brewing Inc,509,49.26727,-123.103568
8th & Scotia,Pure Bread,510,49.266631,-123.104568
8th & Scotia,49th Parallel Coffee Roast,515,49.259164,-123.100851
8th & Scotia,The Juice Truck,541,49.266348,-123.105436
8th & Scotia,Kim's Mart,497,49.262642,-123.092549
8th & Scotia,Electric Bicycle Brewing,532,49.267115,-123.104285
8th & Scotia,Tacofino Ocho,490,49.266312,-123.104622
8th & Scotia,Tisol,569,49.258788,-123.101792
8th & Scotia,Modus Coffee,579,49.263182,-123.107195
8th & Scotia,Earnest Ice Cream,640,49.268876,-123.102894
8th & Scotia,Nemesis Coffee,615,49.267091,-123.092602
8th & Scotia,Brewery Creek Cold Beer & Wine Store,652,49.257934,-123.101476
8th & Scotia,Save-On-Foods,565,49.258763,-123.101465
8th & Scotia,Jonathan Rogers Park,639,49.264274,-123.108018
8th & Scotia,Milano Coffee,693,49.263724,-123.108701
8th & Scotia,Faculty Brewing Co,679,49.268552,-123.104488
8th & Scotia,Terra Breads,579,49.266642,-123.105948
8th & Scotia,Beta5 Chocolates,737,49.269893,-123.095842
8th & Scotia,Mountain Equipment Co-Op,668,49.269349,-123.102123
8th & Scotia,Emelle's Catering,695,49.264872,-123.108636
8th & Scotia,Toshi Sushi,803,49.256698,-123.101858
8th & Scotia,Robson Park,806,49.258125,-123.092003
8th & Scotia,Osteria Savio Volpe,915,49.257425,-123.09097
8th & Scotia,Los Cuervos Taqueria & Cantina,902,49.257466,-123.091136
8th & Scotia,The Gluten Free Epicurean,949,49.257337,-123.090395
8th & Scotia,CRAFT Beer Market Vancouver,939,49.270591,-123.106447
8th & Scotia,Matchstick Coffee,972,49.257296,-123.090229
8th & Scotia,Anh and Chi,970,49.255019,-123.100904
8th & Scotia,Sushi Hil,926,49.255379,-123.101015
8th & Scotia,The Beaumont Studios,916,49.266432,-123.111121
8th & Scotia,Les Faux Bourgeois,999,49.257306,-123.089824
8th & Scotia,La Taqueria Pinche Taco Shop,983,49.263637,-123.112586
8th & Scotia,Nook,978,49.269521,-123.109276
8th & Scotia,Solly's Bagelry,984,49.264703,-123.112191
8th & Scotia,Chown Adult Day Centre,893,49.257126,-123.091999
Homer & Robson (Vancouver Public Library),Vancouver Public Library,72,49.279525,-123.115401
Homer & Robson (Vancouver Public Library),Cafe Medina,101,49.280498,-123.116863
Homer & Robson (Vancouver Public Library),Japadog,157,49.280189,-123.118297
Homer & Robson (Vancouver Public Library),Homer St. Cafe and Bar,200,49.278455,-123.11823
Homer & Robson (Vancouver Public Library),Lupo Restaurant & Vinoteca,200,49.278151,-123.117231
Homer & Robson (Vancouver Public Library),Queen Elizabeth Theatre,260,49.280353,-123.112713
Homer & Robson (Vancouver Public Library),Commodore Ballroom,326,49.280556,-123.12045
Homer & Robson (Vancouver Public Library),Gotham Steakhouse & Cocktail Bar,344,49.282814,-123.115925
Homer & Robson (Vancouver Public Library),Pizza Garden,346,49.28019,-123.120974
Homer & Robson (Vancouver Public Library),The Keg Steakhouse + Bar,411,49.283447,-123.116466
Homer & Robson (Vancouver Public Library),Vogue Theatre,387,49.279711,-123.121501
Homer & Robson (Vancouver Public Library),Tacofino,432,49.276488,-123.119685
Homer & Robson (Vancouver Public Library),The Keg Steakhouse + Bar - Yaletown,416,49.27671,-123.11946
Homer & Robson (Vancouver Public Library),Nero Belgian Waffle Bar,442,49.278311,-123.122111
Homer & Robson (Vancouver Public Library),Chambar,447,49.280213,-123.1097
Homer & Robson (Vancouver Public Library),Hawksworth Restaurant,465,49.283302,-123.11938
Homer & Robson (Vancouver Public Library),Vancouver Art Gallery,459,49.282925,-123.12041
Homer & Robson (Vancouver Public Library),Jam Cafe,470,49.280306,-123.109627
Homer & Robson (Vancouver Public Library),Sephora,488,49.283972,-123.11724
Homer & Robson (Vancouver Public Library),The Magnet,486,49.282484,-123.111029
Homer & Robson (Vancouver Public Library),Dirty Apron Cooking School,508,49.280599,-123.109246
Homer & Robson (Vancouver Public Library),Louis Vuitton,488,49.284199,-123.116367
Homer & Robson (Vancouver Public Library),Angus T,503,49.275871,-123.119875
Homer & Robson (Vancouver Public Library),Blue Water Cafe + Raw Bar,530,49.276123,-123.121114
Homer & Robson (Vancouver Public Library),Passione Gelato,521,49.275818,-123.113868
Homer & Robson (Vancouver Public Library),The Poke Guy,543,49.283786,-123.112032
Homer & Robson (Vancouver Public Library),Nemesis Coffee,545,49.282787,-123.110244
Homer & Robson (Vancouver Public Library),La Taqueria,558,49.282983,-123.110585
Homer & Robson (Vancouver Public Library),Pallet Coffee Roasters,546,49.279891,-123.123788
Homer & Robson (Vancouver Public Library),Meat & Bread,586,49.282674,-123.109342
Homer & Robson (Vancouver Public Library),Minami Restaurant,591,49.275269,-123.120797
Homer & Robson (Vancouver Public Library),BC Place,583,49.275654,-123.1112
Homer & Robson (Vancouver Public Library),Honey Salt,566,49.275175,-123.11284
Homer & Robson (Vancouver Public Library),Rogers Arena,581,49.277856,-123.108688
Homer & Robson (Vancouver Public Library),Robson Square,588,49.28192690460857,-123.12191866551571
Homer & Robson (Vancouver Public Library),Victoria's Secret,606,49.283345,-123.122298
Homer & Robson (Vancouver Public Library),Shizen Ya,614,49.280725,-123.124913
Homer & Robson (Vancouver Public Library),Notch8 Restaurant,568,49.283844,-123.120961
Homer & Robson (Vancouver Public Library),Vancouver Lookout,613,49.284527,-123.112339
Homer & Robson (Vancouver Public Library),Revolver,633,49.283261,-123.109473
Homer & Robson (Vancouver Public Library),Lululemon Athletica,605,49.283016,-123.122756
Homer & Robson (Vancouver Public Library),The Templeton,618,49.278491,-123.124398
Homer & Robson (Vancouver Public Library),Scotiabank,628,49.287714,-123.115126
Homer & Robson (Vancouver Public Library),JOEY Burrard,629,49.282707,-123.123298
Homer & Robson (Vancouver Public Library),Rocky Mountain Chocolate Factory,669,49.283664,-123.123136
Homer & Robson (Vancouver Public Library),Breka Bakery & Café,660,49.285619,-123.114947
Homer & Robson (Vancouver Public Library),Roots,642,49.283566,-123.122966
Homer & Robson (Vancouver Public Library),MeeT in Yaletown,659,49.275006,-123.121748
Homer & Robson (Vancouver Public Library),Japa Dog,657,49.282197,-123.124147
Homer & Robson (Vancouver Public Library),Steamworks Brewing Co,690,49.284949,-123.110915
7th & Granville,Paul's Place Restaurant & Omelettery,83,49.265962,-123.138657
7th & Granville,Salade de Fruits Inc,134,49.265478,-123.139832
7th & Granville,Grapes & Soda,154,49.266302,-123.139578
7th & Granville,Beaucoup Bakery & Cafe,227,49.266477,-123.140728
7th & Granville,Lin's Chinese Cuisine and Tea House,204,49.263764,-123.139847
7th & Granville,Indigo,239,49.263084,-123.138897
7th & Granville,Cactus Club Cafe West Broadway,230,49.263435,-123.139414
7th & Granville,Suika,324,49.263522,-123.141773
7th & Granville,Pottery Barn,307,49.262472,-123.138439
7th & Granville,Earls Restaurant,287,49.263893,-123.14148
7th & Granville,Granville Loop Park,329,49.267105,-123.134781
7th & Granville,Wild Birds Unlimited Inc,369,49.263357,-123.133974
7th & Granville,Granville Liquor Store Ltd,358,49.262075,-123.138405
7th & Granville,Stanley Industrial Alliance Stage,434,49.261468,-123.138191
7th & Granville,Cineplex Cinemas,560,49.267007,-123.145315
7th & Granville,Novo Pizzeria & Wine Bar,559,49.266632,-123.145364
7th & Granville,Burrard St Liquor Store,572,49.264495,-123.145911
7th & Granville,Shoppers Drug Mart,524,49.263532,-123.144937
7th & Granville,The Liberty Distillery,626,49.270379,-123.134574
7th & Granville,Granville Island Brewing,611,49.270647,-123.135651
7th & Granville,Williams-Sonoma,623,49.259655,-123.138928
7th & Granville,Ramen Danbo,674,49.26831,-123.146319
7th & Granville,Salmon n' Bannock,645,49.263305,-123.129752
7th & Granville,Stable House Bistro,625,49.259717,-123.139177
7th & Granville,The Keg Steakhouse & Bar,678,49.271157,-123.135695
7th & Granville,Granville Island Publishing,735,49.271996,-123.136172
7th & Granville,Paper-Ya,740,49.271795,-123.135587
7th & Granville,Anthropologie,649,49.259609,-123.138519
7th & Granville,Romer's Burger Bar,739,49.268222,-123.147528
7th & Granville,Small Victory,779,49.258291,-123.138568
7th & Granville,Audi,692,49.269473,-123.145202
7th & Granville,Bin 4 Burger Lounge,700,49.259007,-123.138549
7th & Granville,Granville Island Public Market,824,49.27209,-123.135
7th & Granville,Rain or Shine Ice Cream,828,49.267929,-123.1488
7th & Granville,Fable,843,49.267954,-123.149127
7th & Granville,Maenam,832,49.267913,-123.148961
7th & Granville,False Creek Seawall,883,49.272732,-123.133558
7th & Granville,AnnaLena,874,49.270791,-123.146937
7th & Granville,La Cigale French Bistro,884,49.268207,-123.149473
7th & Granville,Gyu-Kaku BBQ,937,49.263202,-123.125769
7th & Granville,Indian Oven Restaurant Ltd,956,49.267949,-123.150667
7th & Granville,Charleson Park,989,49.266831,-123.124538
7th & Granville,Seawall Yaletown,978,49.271372,-123.128089
7th & Granville,Patagonia,901,49.26782,-123.149926
7th & Granville,Pane From Heaven,942,49.271033,-123.147687
7th & Granville,Chang'an,964,49.273283,-123.132876
Harwood & Bute,Cobs Bread,205,49.281117,-123.132734
Harwood & Bute,Score on Davie,238,49.282285,-123.134538
Harwood & Bute,Nelson Park,505,49.282743,-123.129466
Harwood & Bute,Engagement Sculpture English Bay,466,49.282306,-123.140866
Harwood & Bute,Breka Bakery & Cafe,556,49.278414,-123.12788
Harwood & Bute,Sushi Mugen,538,49.278667,-123.128226
Harwood & Bute,Nando's,622,49.277864,-123.12767
Harwood & Bute,Bard on the Beach Theatre Society,641,49.276798,-123.142342
Harwood & Bute,Vanier Park,703,49.276078,-123.14301
Harwood & Bute,Pacific Cinematheque Pacifique,687,49.278569,-123.12627
Harwood & Bute,Greenhorn Cafe,713,49.286624,-123.133935
Harwood & Bute,Eye Kandee Lingerie,727,49.286089,-123.139811
Harwood & Bute,Ancora Waterfront Dining and Patio,741,49.27371,-123.132588
Harwood & Bute,The Inukshuk,756,49.284303,-123.143552
Harwood & Bute,Fritz European Fry House,710,49.277256,-123.126564
Harwood & Bute,Morrissey Irish Bar & Restaurant,709,49.276963,-123.126944
Harwood & Bute,Le Crocodile Restaurant,769,49.282578,-123.125234
Harwood & Bute,Cardero Bottega,759,49.287092,-123.135598
Harwood & Bute,Shizen Ya,778,49.280725,-123.124913
Harwood & Bute,False Creek Seawall,843,49.272732,-123.133558
Harwood & Bute,Red Umbrella Cafe,764,49.286418,-123.140245
Harwood & Bute,The Templeton,805,49.278491,-123.124398
Harwood & Bute,Museum of Vancouver,813,49.276369,-123.144907
Harwood & Bute,Granville Island Public Market,863,49.27209,-123.135
Harwood & Bute,Pallet Coffee Roasters,831,49.279891,-123.123788
Harwood & Bute,Breka Bakery & Cafe,854,49.285765,-123.127128
Harwood & Bute,Japa Dog,825,49.282197,-123.124147
Harwood & Bute,Horin Ramen + Sake,863,49.286207,-123.127572
Harwood & Bute,English Bay Beach,895,49.286311,-123.143487
Harwood & Bute,Robson Square,858,49.28192690460857,-123.12191866551571
Harwood & Bute,Vancity Theatre,856,49.27705,-123.124843
Harwood & Bute,A Bread Affair,870,49.27248,-123.135889
Harwood & Bute,Oyama Sausage,869,49.272624,-123.135577
Harwood & Bute,CRAFT Beer Market English Bay,869,49.286629,-123.14221
Harwood & Bute,Konbiniya,891,49.286326,-123.127825
Harwood & Bute,Ramen Danbo - Robson,912,49.287499,-123.12898
Harwood & Bute,Cactus Club Cafe,905,49.28666,-123.14278
Harwood & Bute,MarketPlace IGA,789,49.282213,-123.124878
Harwood & Bute,Red Robin Gourmet Burgers,867,49.284591,-123.125081
Harwood & Bute,Miko Sushi Japanese Restaurant,911,49.287422,-123.128893
Harwood & Bute,Granville Island Stage,882,49.27232,-123.134578
Harwood & Bute,Muji 無印良品,922,49.285368,-123.12531
Harwood & Bute,Indigo - Robson,928,49.28403,-123.123492
Harwood & Bute,Forage,909,49.286995,-123.129181
Harwood & Bute,Matchstick Coffee Roasters,921,49.274404,-123.126239
Harwood & Bute,Aritzia,887,49.284745,-123.125257
Harwood & Bute,The Sandbar Seafood Restaurant,902,49.27216,-123.134158
Harwood & Bute,JOEY Burrard,899,49.282707,-123.123298
Harwood & Bute,Joe Fortes Seafood & Chop House,946,49.284956,-123.124545
Harwood & Bute,Rocky Mountain Chocolate Factory,942,49.283664,-123.123136
Creekside Park North,Creekside Park,106,49.274585,-123.102893
Creekside Park North,The Boxcar,201,49.276469,-123.100214
Creekside Park North,Pizzeria Farina,226,49.276561,-123.10014
Creekside Park North,Bodega on Main,219,49.275439,-123.099639
Creekside Park North,Seaside Seawall,354,49.272387,-123.104085
Creekside Park North,Harvest Community Foods,411,49.27776,-123.098052
Creekside Park North,Matchstick Coffee Roasters,415,49.278692,-123.099348
Creekside Park North,The Tuck Shoppe,380,49.277791,-123.098623
Creekside Park North,Phnom Penh,457,49.278403,-123.098188
Creekside Park North,Bao Bei,457,49.279609,-123.100805
Creekside Park North,Treasure Green Tea Co,452,49.278656,-123.098534
Creekside Park North,Crackle Creme,397,49.277739,-123.097969
Creekside Park North,Rogers Arena,509,49.277856,-123.108688
Creekside Park North,Juke,463,49.279372,-123.100298
Creekside Park North,Terra Breads,538,49.271451,-123.107006
Creekside Park North,Chinatown BBQ,556,49.280546,-123.101453
Creekside Park North,Legacy Liquor Store,578,49.271225,-123.106987
Creekside Park North,Oyster Express,562,49.279309,-123.097372
Creekside Park North,Tap & Barrel,482,49.271827,-123.106065
Creekside Park North,BC Place,619,49.275654,-123.1112
Creekside Park North,CRAFT Beer Market Vancouver,608,49.270591,-123.106447
